Date,^DJI,^IXIC,^FCHI,^FTSE,^STOXX50E,^HSI,^N225
2020-01-31,1.068173451364547,1.143834671256704,1.0502236389219688,0.9753812092868809,1.0512651873269014,0.8733071735747069,1.044259498360359
2020-02-03,1.0736088687914038,1.1591417263334287,1.0549571321933713,0.9807761684181077,1.0571439024446982,0.8747791218652223,1.033763422336561
2020-02-04,1.0890258555931505,1.183462194171542,1.0735040956604405,0.9959704817936308,1.0776471153833276,0.8853666222128387,1.0388328181347555
2020-02-05,1.1072931582820194,1.1885507930039365,1.0826111862206913,1.0016867826638878,1.0908019872940238,0.8890427007616054,1.0494067672219445
2020-02-06,1.1106546319995878,1.1964844028226485,1.0921578356288368,1.0046720709514192,1.098794206059063,0.912506426444429,1.0743387161843254
2020-02-07,1.1001732753425526,1.1900295102600504,1.0906330247972307,0.999571653292135,1.096764376910829,0.9095382858566753,1.0722862423961699
2020-02-10,1.1067628034219739,1.2035141079623504,1.0880862860112361,0.9969209761441671,1.0952311668405361,0.9041307055336556,1.0658960807700117
2020-02-11,1.1067446400785839,1.2048329177060402,1.095156674423345,1.0039491827716118,1.1046613604204676,0.9154995240979269,
2020-02-12,1.1171435971778003,1.215710046421395,1.1041950535542886,1.0086346538565747,1.1129163044237587,0.9234577165399809,1.073781651313251
2020-02-13,1.11230062961827,1.21396131739621,1.10209873673419,0.9976037292898485,1.1106959342723064,0.920349168148587,1.0722749921116168
2020-02-14,1.1113468325861013,1.2163624934854473,1.0977957055533318,0.9918606935190091,1.1090299164883384,0.923190189759915,1.0659685044768221
2020-02-17,,,1.1007982537052063,0.9951003228778519,1.112581394950473,0.9279695002616603,1.0585725849901868
2020-02-18,1.1050756060243823,1.2165575562372444,1.095529288202583,0.9882327871199224,1.1077508315814206,0.9137178488979965,1.0437474346274969
2020-02-19,1.1094547438149016,1.2271121844580761,1.1053725978819924,0.9982730823019861,1.1160202265302017,0.9178868457010936,1.0530580998093604
2020-02-20,1.1046140651319774,1.2188361772558907,1.0965204814816516,0.9955421350857657,1.10383554175502,0.9163385352717562,1.0565884918378308
2020-02-21,1.0960111378212345,1.1970393185108021,1.0906276373972463,0.991164540239784,1.0973100587110194,0.906370034978138,1.0524299296241966
2020-02-24,1.0570128151986131,1.1526268989703725,1.0476064223460166,0.9580851013066437,1.0533065772315273,0.8901758163699293,
2020-02-25,1.0237669563301541,1.1206690774453445,1.0273140296020848,0.9394904877027628,1.0315156088186859,0.8925770750357842,1.0172691867890018
2020-02-26,1.0190880495389685,1.1225652631690093,1.0281948253404924,0.9427837175957807,1.0330083562416066,0.886047334283949,1.0092040511571534
2020-02-27,0.9740661420364592,1.0707792763037636,0.9940184846109361,0.909838149265068,0.9978517435911642,0.8887731644515704,0.9876953528414439
2020-02-28,0.9605597026882191,1.0708904791616403,0.9604299003878575,0.8809488994078122,0.9613467519878686,0.8672433844814891,0.9514573073674422
2020-03-02,1.0094758014796774,1.118989072030461,0.9647021968933955,0.8908954590215745,0.9640435803859925,0.872611811381887,0.9605078976118634
2020-03-03,0.9797657401244942,1.0854800255681127,0.9754913927011858,0.8993695073751393,0.9736122915653779,0.872384151083464,0.9487468677186268
2020-03-04,1.0241260884531196,1.1272288253920435,0.9884638102730829,0.9124084909782784,0.9876420448637709,0.870301500153016,0.9495267409595614
2020-03-05,0.9874726829960538,1.0922923297309997,0.9696907526427405,0.8976559244441641,0.9711898196543151,0.8884163756467527,0.9598346383956391
2020-03-06,0.9777761156759842,1.0719216995165728,0.9295381956060719,0.8651521683213653,0.9332180218375639,0.8677989871061427,0.9337623676223842
2020-03-09,0.901649187278985,0.9938064524634332,0.8515448060341706,0.7986452138154723,0.8543928371809152,0.8310842911606675,0.8864666108254106
2020-03-10,0.9457710494322036,1.0430012662599848,0.8386483419702482,0.7978955907350823,0.8402302761688472,0.8427686707536185,0.8940429743291358
2020-03-11,0.8903913846093869,0.99397765115517,0.8338804929841921,0.7866905951652972,0.8389425206946352,0.8374284420963339,0.8737448242099092
2020-03-12,0.8014550905427901,0.9001990970596487,0.731506866373757,0.7011472802141145,0.7349019164984893,0.8068096877235804,0.8352045134735342
2020-03-13,0.8764948025519055,0.9843316882186798,0.7449097018771821,0.7183630527595941,0.746679507565352,0.7976440270643497,0.7844171253940896
2020-03-16,0.7631943030304283,0.8630489199193554,0.702060353717253,0.6895808732376781,0.7075123698331085,0.76547197084911,0.7651111097438891
2020-03-17,0.8028448078163216,0.9168211167757567,0.7220145325556165,0.708831439720153,0.7306488270097053,0.7721152176324197,0.7655381810926664
2020-03-18,0.75224645855413,0.8737048635869904,0.6791579423170201,0.6801429957665382,0.6888743862489596,0.739857853628819,0.752713823523466
2020-03-19,0.7593636834433446,0.8937968152893065,0.6973648371998379,0.689647808538892,0.7085835726022198,0.7205185909720375,0.7448961941517857
2020-03-20,0.7248412959412607,0.859915281976452,0.7323280474402079,0.6948954969341475,0.7358460919321217,0.756892444705352,
2020-03-23,0.7028378082839908,0.8575590875042594,0.708002125991679,0.6685363883894706,0.7176672254600565,0.7200871254406299,0.7599692902388839
2020-03-24,0.7827156147605074,0.9272058280062871,0.7673998005425553,0.7290593008202516,0.7839525845445516,0.7521934505788191,0.8141763253582293
2020-03-25,0.8014525063272672,0.9230109412748205,0.8016936925734073,0.761482786874798,0.8085038245308395,0.7808593307629933,0.8796206368891557
2020-03-26,0.8525482801602686,0.9746644856584018,0.8218215488227383,0.7785512886843062,0.8222592918345885,0.775056132330271,0.8399282267002651
2020-03-27,0.8179434192656369,0.9377705267383976,0.7870772348259906,0.7376671544097388,0.7878620235003391,0.7794351574269018,0.8725464052264603
2020-03-30,0.8440542590751373,0.9717408026173076,0.7919644014739926,0.7448158968725722,0.7985366902104291,0.7691739139932842,0.8588454043905993
2020-03-31,0.8285427638199785,0.9624848431176082,0.7951496796351688,0.7593140569688702,0.8046809502631588,0.783391403347475,0.8512869710278805
2020-04-01,0.7917354867872014,0.9200460606875864,0.760985968384264,0.7302106010744293,0.7739016347402985,0.766209403524184,0.8129640193047851
2020-04-02,0.8095004179784021,0.935886852862079,0.7634675284622523,0.7336377015698746,0.7762663733618179,0.7726572073121221,0.80186271312917
2020-04-03,0.7958567937032561,0.9216085157708174,0.7514610452121205,0.7249762474462124,0.7689035813883947,0.7711984830252735,0.8019288085509194
2020-04-06,0.8573803201798732,0.9891265943221481,0.7861095341435748,0.7473192379180638,0.8072998140480532,0.7882251008054779,0.8359546789318206
2020-04-07,0.8563924853375303,0.9858791290850952,0.8027735571571344,0.7636648515477644,0.8251148691558526,0.8049583272102091,0.8527796552666713
2020-04-08,0.8858681952621436,1.0113334144263797,0.8035838751055842,0.760077145549309,0.8232669809359603,0.795568312253472,0.8709178386445516
2020-04-09,0.896672357355364,1.0191682111677576,0.81517800146184,0.7821657949498492,0.8352553443297275,0.8065196023490239,0.8705816485006799
2020-04-10,,,,,,,0.8774546934341406
2020-04-13,0.8842501810058387,1.0240230520716842,,,,,0.8569746930122549
2020-04-14,0.9053819020151121,1.0644369293338796,0.8182637452003565,0.7752847936918708,0.8424593168875935,0.811002539592116,0.8837688277467174
2020-04-15,0.883023859988089,1.0449970584952055,0.7874805832805486,0.7493607646050834,0.8108310611865016,0.8013755297461322,0.8797762951230895
